movie,year,production_budget,gross_revenue,month,profit,release_date,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Freakonomics,2010,2900000,172867,10,-2727133,2010-10-01,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Griff the Invisible,2011,2900000,25935,8,-2874065,2011-08-19,"['Romance', 'Comedy', 'Drama']","Romance,Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Indivisible,2018,2700000,3588305,10,888305,2018-10-26,"['Drama', 'War']","Drama,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ida,2014,2600000,15298355,5,12698355,2014-05-02,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Haunted House,2013,2500000,59922558,1,57422558,2013-01-11,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kevin Hart: Let Me Explain,2013,2500000,32327255,7,29827255,2013-07-03,"['Comedy', 'Documentary']","Comedy,Documentary",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Spectacular Now,2013,2500000,6916951,8,4416951,2013-09-13,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hunt for the Wilderpeople,2016,2500000,23845533,6,21345533,2016-06-24,"['Adventure', 'Comedy', 'Drama']","Adventure,Comedy,Drama",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Robot & Frank,2012,2500000,4934356,8,2434356,2012-08-16,"['Science Fiction', 'Comedy', 'Drama', 'Crime']","Science Fiction,Comedy,Drama,Crime",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The Lost Medallion: The Adventures of Billy Stone,2013,2500000,549632,3,-1950368,2013-03-01,"['Adventure', 'Family']","Adventure,Family",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Super,2011,2500000,593933,4,-1906067,2011-03-31,"['Comedy', 'Action', 'Drama']","Comedy,Action,Drama",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8: The Mormon Proposition,2010,2500000,100280,6,-2399720,2010-01-01,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Underdogs,2013,2500000,1392649,8,-1107351,2013-04-06,"['Drama', 'Family']","Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Christmas Mail,2010,2500000,0,12,-2500000,2010-12-01,"['Comedy', 'Family']","Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Stung,2015,2500000,0,7,-2500000,2015-07-03,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Antibirth,2016,2500000,0,9,-2500000,2016-09-02,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Do You Believe?,2015,2300000,14304931,3,12004931,2015-03-20,"['Fantasy', 'Drama']","Fantasy,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Frontera,2014,2300000,59696,9,-2240304,2014-09-05,"['Western', 'Drama']","Western,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Redemption Road,2011,2300000,29384,8,-2270616,2011-08-26,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infected,2012,2100000,0,12,-2100000,2012-10-31,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lies in Plain Sight,2010,2100000,0,12,-2100000,2010-10-03,"['Drama', 'Mystery', 'Thriller']","Drama,Mystery,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Courageous,2011,2000000,35185884,9,33185884,2011-09-30,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
It Follows,2015,2000000,23250755,3,21250755,2015-03-27,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
It Follows,2015,2000000,23250755,3,21250755,2015-03-27,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Eighth Grade,2018,2000000,14341016,7,12341016,2018-07-13,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hardcore Henry,2016,2000000,17187434,4,15187434,2016-04-06,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Winter's Bone,2010,2000000,16131551,6,14131551,2010-06-11,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Florida Project,2017,2000000,11295324,10,9295324,2017-10-06,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
All Saints,2017,2000000,5941994,8,3941994,2017-08-25,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Inside Job,2010,2000000,7799257,10,5799257,2010-10-08,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
We Are Your Friends,2015,2000000,10153415,8,8153415,2015-08-28,"['Drama', 'Music', 'Romance', 'Comedy']","Drama,Music,Romance,Comedy",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Captive,2015,2000000,2791973,9,791973,2015-09-18,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Hearts Beat Loud,2018,2000000,2420962,6,420962,2018-06-08,"['Drama', 'Music', 'Comedy']","Drama,Music,Comedy",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Resurrection of Gavin Stone,2017,2000000,2303792,1,303792,2017-01-20,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Diary of a Teenage Girl,2015,2000000,2279959,8,279959,2015-08-28,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Locke,2014,2000000,2088390,4,88390,2014-04-25,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Babadook,2014,2000000,7482387,11,5482387,2014-11-28,"['Drama', 'Horror']","Drama,Horror",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
The Virginity Hit,2010,2000000,636706,9,-1363294,2010-09-10,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Five Years,2015,2000000,205298,2,-1794702,2015-02-13,"['Comedy', 'Drama', 'Music', 'Romance']","Comedy,Drama,Music,Romance",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Lost River,2015,2000000,2009644,4,9644,2015-04-10,"['Fantasy', 'Thriller', 'Drama']","Fantasy,Thriller,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Knock Knock,2015,2000000,6328516,10,4328516,2015-10-09,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The First Time,2012,2000000,17061,10,-1982939,2012-10-19,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Circle,2010,2000000,10024,8,-1989976,2010-09-11,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Plush,2013,2000000,28864,9,-1971136,2013-09-13,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Grave Encounters,2011,2000000,2151887,9,151887,2011-09-09,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bone Tomahawk,2015,2000000,475846,10,-1524154,2015-10-23,"['Horror', 'Western']","Horror,Western",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Straight A's,2013,2000000,0,3,-2000000,2013-03-19,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Highway,2012,2000000,0,12,-2000000,2012-09-09,[None],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffee Town,2013,2000000,0,7,-2000000,2013-07-09,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucky Dog,2014,2000000,0,12,-2000000,2014-01-01,[None],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Curse of Downers Grove,2015,2000000,0,8,-2000000,2015-08-21,"['Thriller', 'Mystery', 'Horror', 'Drama']","Thriller,Mystery,Horror,Drama",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
Wind Walkers,2015,2000000,0,12,-2000000,2015-10-16,"['Action', 'Horror', 'Thriller']","Action,Horror,Thriller",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Dog Lover,2016,2000000,0,7,-2000000,2016-07-08,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shark Lake,2015,2000000,0,12,-2000000,2015-10-02,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Buried,2010,1987650,21270290,9,19282640,2010-09-24,"['Drama', 'Thriller', 'Mystery']","Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Nowhere Boy,2010,1900000,7785229,10,5885229,2010-01-27,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brotherly Love,2015,1900000,478595,4,-1421405,2015-04-24,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Submarine,2011,1900000,4581937,6,2681937,2011-06-03,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Stranded,2013,1900000,285593,7,-1614407,2013-07-26,"['Horror', 'Science Fiction']","Horror,Science Fiction",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Last Exorcism,2010,1800000,70165900,8,68365900,2010-08-27,"['Horror', 'Drama', 'Thriller']","Horror,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Beasts of the Southern Wild,2012,1800000,23265132,6,21465132,2012-06-29,"['Drama', 'Fantasy', 'Adventure']","Drama,Fantasy,Adventure",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Higher Ground,2011,1800000,842693,8,-957307,2011-08-26,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Dysfunctional Friends,2012,1800000,0,2,-1800000,2012-02-03,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Independence Daysaster,2013,1800000,0,12,-1800000,2013-06-27,"['Action', 'Science Fiction']","Action,Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Against the Wild,2014,1800000,0,3,-1800000,2014-03-11,"['Adventure', 'Family']","Adventure,Family",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Spit on Your Grave,2010,1750000,1278471,10,-471529,2010-10-08,"['Thriller', 'Crime', 'Horror']","Thriller,Crime,Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Lunchbox,2014,1700000,12231500,2,10531500,2014-02-28,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Grace Unplugged,2013,1700000,2507159,10,807159,2013-10-04,"['Drama', 'Music']","Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Saul fia,2015,1700000,9696537,12,7996537,2015-12-18,"['War', 'Drama', 'Thriller']","War,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Braid,2019,1660000,80745,2,-1579255,2019-02-01,"['Thriller', 'Drama', 'Horror']","Thriller,Drama,Horror",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
N-Secure,2010,1600000,2595644,10,995644,2010-10-15,"['Drama', 'Crime', 'Thriller']","Drama,Crime,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Two Night Stand,2014,1600000,868081,9,-731919,2014-09-26,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Insidious,2011,1500000,99870886,4,98370886,2011-04-01,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Moonlight,2016,1500000,65245512,10,63745512,2016-10-21,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Moonlight,2016,1500000,65245512,10,63745512,2016-10-21,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unsane,2018,1500000,14244931,3,12744931,2018-03-23,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The To Do List,2013,1500000,4128828,7,2628828,2013-07-26,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Gatekeepers,2013,1500000,2592308,2,1092308,2013-02-01,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lords of Salem,2013,1500000,1541131,4,41131,2013-04-19,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,2016,1500000,922727,10,-577273,2016-10-21,"['Horror', 'Thriller', 'Mystery']","Horror,Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Amigo,2011,1500000,184705,8,-1315295,2011-08-19,"['Drama', 'History', 'War']","Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
The Disappearance of Alice Creed,2010,1500000,1605139,8,105139,2010-04-30,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Square,2013,1500000,176262,10,-1323738,2013-10-25,"['Documentary', 'Drama', 'History']","Documentary,Drama,History",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Road Hard,2015,1500000,113169,3,-1386831,2015-03-06,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housebound,2014,1500000,236863,10,-1263137,2014-10-17,"['Horror', 'Comedy', 'Thriller']","Horror,Comedy,Thriller",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Teefa in Trouble,2018,1500000,98806,7,-1401194,2018-07-20,"['Drama', 'Comedy', 'Action', 'Crime']","Drama,Comedy,Action,Crime",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Lion of Judah,2011,1500000,0,6,-1500000,2011-06-03,"['Adventure', 'Animation', 'Comedy', 'Family']","Adventure,Animation,Comedy,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
#Horror,2015,1500000,0,11,-1500000,2015-11-20,"['Drama', 'Mystery', 'Horror', 'Thriller']","Drama,Mystery,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
Checkmate,2015,1500000,0,9,-1500000,2015-07-03,"['Thriller', 'Action', 'Crime']","Thriller,Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mustang,2015,1400000,5552584,11,4152584,2015-11-20,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
La chambre bleue,2014,1400000,1945420,10,545420,2014-10-03,"['Drama', 'Crime', 'Thriller']","Drama,Crime,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Eddie: The Sleepwalking Cannibal,2013,1400000,1632,4,-1398368,2013-04-05,"['Horror', 'Comedy']","Horror,Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
My Girlfriend's Boyfriend,2010,1400000,0,5,-1400000,2010-04-22,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House at the End of the Drive,2014,1400000,0,12,-1400000,2014-01-11,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Above and Beyond,2015,1300000,288751,1,-1011249,2015-01-30,"['War', 'Documentary', 'Adventure', 'History']","War,Documentary,Adventure,History",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
The Algerian,2015,1300000,0,6,-1300000,2015-08-07,"['Action', 'Thriller']","Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dear White People,2014,1250000,5403771,10,4153771,2014-10-17,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Filly Brown,2013,1250000,2940411,4,1690411,2013-04-19,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Home Run,2013,1200000,2859955,4,1659955,2013-04-19,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blue Like Jazz,2012,1200000,595018,4,-604982,2012-04-13,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Que Horas Ela Volta?,2015,1200000,3249041,8,2049041,2015-08-28,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pink Ribbons, Inc.",2012,1200000,26608,6,-1173392,2012-04-21,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowsnest,2012,1200000,0,9,-1200000,2012-01-01,[None],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbuan maut,2012,1100000,9297407,3,8197407,2012-04-13,"['Action', 'Thriller', 'Crime']","Action,Thriller,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Sleepwalker,2014,1100000,2636,11,-1097364,2014-01-20,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Dead Undead,2010,1100000,0,12,-1100000,2010-05-13,"['Horror', 'Science Fiction', 'Action']","Horror,Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Vatican Exorcisms,2013,1100000,0,12,-1100000,2013-05-29,"['Horror', 'Documentary', 'Mystery']","Horror,Documentary,Mystery",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
The Devil Inside,2012,1000000,101759490,1,100759490,2012-01-06,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Unfriended,2015,1000000,64364198,4,63364198,2015-04-17,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
You're Next,2013,1000000,26887177,8,25887177,2013-08-23,"['Horror', 'Thriller', 'Mystery']","Horror,Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Chernobyl Diaries,2012,1000000,42411721,5,41411721,2012-05-25,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Blue Valentine,2010,1000000,16566240,12,15566240,2010-12-29,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Blue Valentine,2010,1000000,16566240,12,15566240,2010-12-29,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Unfriended: Dark Web,2018,1000000,16434588,7,15434588,2018-07-20,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Am Not Your Negro,2017,1000000,9617402,2,8617402,2017-02-03,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sessions,2012,1000000,11495204,10,10495204,2012-10-18,"['Drama', 'Romance', 'Comedy']","Drama,Romance,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Skeleton Twins,2014,1000000,5797192,9,4797192,2014-09-12,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Obvious Child,2014,1000000,3324070,6,2324070,2014-06-06,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Martha Marcy May Marlene,2011,1000000,5438911,10,4438911,2011-10-21,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Patti Cake$,2017,1000000,1471090,8,471090,2017-08-18,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palo Alto,2014,1000000,1156309,5,156309,2014-05-09,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palo Alto,2014,1000000,1156309,5,156309,2014-05-09,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Future,2011,1000000,1239174,7,239174,2011-07-29,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23 Blast,2014,1000000,549185,10,-450815,2014-10-24,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I Origins,2014,1000000,852399,7,-147601,2014-07-18,"['Science Fiction', 'Drama']","Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Hardflip,2012,1000000,96734,6,-903266,2012-06-01,"['Drama', 'Action']","Drama,Action",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Creative Control,2016,1000000,63014,3,-936986,2016-03-11,"['Drama', 'Science Fiction']","Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Creative Control,2016,1000000,63014,3,-936986,2016-03-11,"['Drama', 'Science Fiction']","Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Camp X-Ray,2014,1000000,101053,10,-898947,2014-10-17,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Sisterhood of Night,2015,1000000,6870,4,-993130,2015-04-10,"['Mystery', 'Drama', 'Thriller']","Mystery,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
The Sisterhood of Night,2015,1000000,6870,4,-993130,2015-04-10,"['Mystery', 'Drama', 'Thriller']","Mystery,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Childless,2015,1000000,1036,5,-998964,2015-04-03,[None],,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heli,2013,1000000,552614,12,-447386,2013-10-19,"['Crime', 'Drama', 'Romance']","Crime,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
American Hero,2015,1000000,26,12,-999974,2015-12-11,"['Action', 'Comedy', 'Science Fiction']","Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Snow White: A Deadly Summer,2012,1000000,0,3,-1000000,2012-03-16,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Doc Holliday's Revenge,2014,1000000,0,12,-1000000,2014-06-01,['Western'],Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hush,2016,1000000,0,4,-1000000,2016-03-12,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Chemical Cut,2016,1000000,0,12,-1000000,2016-01-24,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lowriders,2017,916000,6188421,5,5272421,2017-05-12,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lowriders,2017,916000,6188421,5,5272421,2017-05-12,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fruitvale Station,2013,900000,17549645,7,16649645,2013-07-26,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Meet the Blacks,2016,900000,9097072,4,8197072,2016-04-01,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Circumstance,2011,900000,958978,8,58978,2011-08-26,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Giant Mechanical Man,2012,900000,7396,4,-892604,2012-04-27,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Brass Teapot,2013,900000,413733,4,-486267,2013-04-05,"['Comedy', 'Fantasy', 'Thriller']","Comedy,Fantasy,Thriller",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Windsor Drive,2015,850000,3256,8,-846744,2015-06-26,"['Thriller', 'Mystery']","Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Not Cool,2014,800000,35688,9,-764312,2014-09-23,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill List,2012,800000,462206,2,-337794,2012-01-04,"['Horror', 'Thriller', 'Crime']","Horror,Thriller,Crime",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Kevin Hart: Laugh at My Pain,2011,750000,7712436,9,6962436,2011-09-09,"['Comedy', 'Documentary']","Comedy,Documentary",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Safety Not Guaranteed,2012,750000,4422318,6,3672318,2012-06-08,"['Comedy', 'Romance', 'Science Fiction', 'Drama']","Comedy,Romance,Science Fiction,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
